  0.17999999999999994        2.6895195242822193E-002   2.6895110840368011E-002   8.4402454181981001E-008
  0.19999999999999996        2.7243287122483716E-002   2.7243207762897653E-002   7.9359586062366372E-008
  0.21999999999999997        2.7618943480447904E-002   2.7618870828506170E-002   7.2651941733503644E-008
  0.23999999999999999        2.8019404851412823E-002   2.8019340730220388E-002   6.4121192435567798E-008
  0.26000000000000001        2.8441631483134135E-002   2.8441577814628360E-002   5.3668505774900899E-008
  0.28000000000000003        2.8882298485357245E-002   2.8882257217785409E-002   4.1267571835451600E-008
  0.30000000000000004        2.9337790520570461E-002   2.9337763544722437E-002   2.6975848024107796E-008
  0.32000000000000006        2.9804196027492617E-002   2.9804185084042797E-002   1.0943449819944551E-008
  0.34000000000000008        3.0277300967481324E-002   3.0277307548349355E-002   6.5808680310697198E-009
  0.36000000000000010        3.0752582083321274E-002   3.0752607330485626E-002   2.5247164352204532E-008
  0.38000000000000012        3.1225199659125180E-002   3.1225244264799223E-002   4.4605674043296517E-008
  0.40000000000000013        3.1689989769352667E-002   3.1690053881844232E-002   6.4112491565682106E-008
  0.41999999999999993        3.2141456004225855E-002   3.2141539144128164E-002   8.3139902309903313E-008
  0.43999999999999995        3.2573760658093184E-002   3.2573861649679431E-002   1.0099158624654603E-007
  0.45999999999999996        3.2980715366566216E-002   3.2980832289358317E-002   1.1692279210107070E-007
  0.47999999999999998        3.3355771177527159E-002   3.3355901342962166E-002   1.3016543500693478E-007
  0.50000000000000000        3.3692008040377960E-002   3.3692147998275607E-002   1.3995789764631450E-007
  0.52000000000000002        3.3982123697174862E-002   3.3982269276294455E-002   1.4557911959256487E-007
  0.54000000000000004        3.4218421958565240E-002   3.4218568344901404E-002   1.4638633616392838E-007
  0.56000000000000005        3.4392800346717024E-002   3.4392942202292401E-002   1.4185557537654825E-007
  0.58000000000000007        3.4496737086703352E-002   3.4496868710445092E-002   1.3162374173925073E-007
  0.60000000000000009        3.4521277427079056E-002   3.4521392957879787E-002   1.1553080073167799E-007
  0.62000000000000011        3.4457019269657732E-002   3.4457112929890801E-002   9.3660233069225995E-008
  0.64000000000000012        3.4294098087772007E-002   3.4294164463316706E-002   6.6375544699459610E-008
  0.66000000000000014        3.4022171111572054E-002   3.4022205461775201E-002   3.4350203147182068E-008
  0.67999999999999994        3.3630400758190980E-002   3.3630399346102152E-002   1.4120888278124077E-009
  0.69999999999999996        3.3107437283878161E-002   3.3107397713513079E-002   3.9570365081842418E-008
  0.71999999999999997        3.2441400634475585E-002   3.2441322177737819E-002   7.8456737766241513E-008
  0.73999999999999999        3.1619861469884131E-002   3.1619745361067875E-002   1.1610881625601088E-007
  0.76000000000000001        3.0629821337440816E-002   3.0629671007901232E-002   1.5032953958396544E-007
  0.78000000000000003        2.9457691968400743E-002   2.9457513187960221E-002   1.7878044052122011E-007
  0.80000000000000004        2.8089273670990077E-002   2.8089074555905091E-002   1.9911508498601793E-007
  0.82000000000000006        2.6509732792770347E-002   2.6509523632552157E-002   2.0916021819042396E-007
  0.84000000000000008        2.4703578224326596E-002   2.4703371071343044E-002   2.0715298355150624E-007
  0.86000000000000010        2.2654636915565515E-002   2.2654444872085594E-002   1.9204347992060611E-007
  0.88000000000000012        2.0346028375182425E-002   2.0345864502303523E-002   1.6387287890204383E-007
  0.90000000000000013        1.7760138123129269E-002   1.7760013884782544E-002   1.2423834672495304E-007
  0.91999999999999993        1.4878590065188657E-002   1.4878513208089306E-002   7.6857099351457236E-008
  0.93999999999999995        1.1682217758031993E-002   1.1682189514951258E-002   2.8243080735235182E-008
  0.95999999999999996        8.1510345324135227E-003   8.1510460214347935E-003   1.1489021270807975E-008
  0.97999999999999998        4.2642024414237126E-003   4.2642301178246744E-003   2.7676400961816616E-008
   1.0000000000000000       -1.8109564412296941E-018   0.0000000000000000        1.8109564412296941E-018
